Struttura - Comune,Struttura - Indirizzo,Struttura -Civico,Struttura - Destinazione,Condizione materiale,Stato conservazione,Tipo supporto,Superfice esposta,Quantità KG,Quantità m2,Quantità m3
SENAGO,VIA MURATORI,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,200,,
SENAGO,VIA MARTINELLI,65,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,1500,,
SENAGO,VIA SAPRI,16,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",70,1050,,
SENAGO,VIA MONZA,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","69,65",1050,,
SENAGO,VIA ADIGE,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",6,,6,
SENAGO,VIA MARCONI,10,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",0,,144,
SENAGO,VIA BRODOLINI,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",312,4680,,
SENAGO,VIA COSTA,2,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",150,,150,
SENAGO,VIA VIGORELLI,14,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",15,,,
SENAGO,VIA GRAMSCI,10,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",160,,,
SENAGO,VIA MANTICA,14,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",28,489,,
SENAGO,VIA MASCAGNI,73,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",128,,128,
SENAGO,VIA MARTINELLI,61,,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",150,,150,
SENAGO,VIA MONZA,4,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,,20,
SENAGO,VIA MARTINELLI,30,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",85,,,
SENAGO,VIA TOGLIATTI,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,2600,,
SENAGO,VIA GRAMSCI,49,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","9,5","123,5",,
SENAGO,VIA MAZZINI,1,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",54,,54,
SENAGO,VIA PACE,6,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",19,250,,
SENAGO,VIA CAVOUR,216,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",12,,12,
SENAGO,VIA VOLTA,30,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",45,550,,
SENAGO,VIA CAVOUR,214,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",0,,8,
SENAGO,VIA VICENZA,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",25,375,,
SENAGO,VIA UDINE,37,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,300,,
SENAGO,VIA GRAMSCI,51,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",70,,,
SENAGO,VIA VERDI,13,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",16,230,,
SENAGO,VIA TOGLIATTI,24,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",3312,56305,,
SENAGO,VIA ALFIERI,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",36,486,,
SENAGO,VIA ALFIERI,4,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,675,,
SENAGO,CASCINA TRAVERSAGNA,17/23,,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,750,,
SENAGO,VIA TOGLIATTI,26,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",3312,56305,,
SENAGO,VIA CAVOUR,129,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,,80,
SENAGO,VIA MONTA GRAPPA,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,,,
SENAGO,VIA VARESE,22,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA VOLTA,3,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",0,,,
SENAGO,VIA NOVARA,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,,20,
SENAGO,VIA MARCONI,43,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,600,,
SENAGO,VIA DI VITTORIO,SN,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",0,20,,
SENAGO,VIA GRAMSCI,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",10,,10,
SENAGO,VIA REPUBBLICA,1,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",250,,250,
SENAGO,VIA SAN CARLO,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",0,500,,
SENAGO,FG 11 MAPP 11-5,SN,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",250,3500,,
SENAGO,VIA TURATI,5,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,0,,
SENAGO,VIA DI VITTORIO,SNC,0,,,,,,,
SENAGO,VIA DALLA CHIESA,31,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",25,0,25,0
SENAGO,VIA DANTE ALIGHIERI,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1800,27000,,
SENAGO,VIA PETRARCA,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO +10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,0,,
SENAGO,VIA PETRARCA,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO +10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA PETRARCA,27,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA PETRARCA,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA PETRARCA,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA PETRARCA,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,,,
SENAGO,VIA PUCCINI,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,,,
SENAGO,VIA VOLTA,3,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",110,,,
SENAGO,VIA CAVOUR/VIA BUONARROTI,57/1,ALTRO,FRIABILE,DANNEGGIATO -10%,"COIBENTAZIONE DI IMPIANTI TERMICI, TUBAZIONI",,,,
SENAGO,VIA GARRONE,1,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",170,,170,
SENAGO,VIA GARRONE,1,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",75,,75,
SENAGO,VIA SCOCCIMARRO,4,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",230,,230,
SENAGO,VIA DON MARZORATI,20,"ABITAZIONE, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,5,,
SENAGO,VIA FOSSE ARDEATINE,11,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,
SENAGO,VIA FOSCOLO,28,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,"0,11"
SENAGO,VIA VERDI,11,ABITAZIONE,FRIABILE,DANNEGGIATO +10%,PARETI O PANNELLI IN CEMENTO A,190,,,
SENAGO,VIA MONTI,9/B,ALTRO,NON FRIABILE,DANNEGGIATO -10%,PARETI O PANNELLI IN CEMENTO A,44,,,
SENAGO,VIA PIEMONTE,28/30,ALTRO,NON FRIABILE,DANNEGGIATO -10%,PARETI O PANNELLI IN CEMENTO A,4300,,4300,
SETTIMO MILANESE,VIA TRENTO TRIESTE,30,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",120,,120,
SETTIMO MILANESE,VIA FORLANINI,6,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",310,,310,
SETTIMO MILANESE,VIA DEL CAMPACCIO,18,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1550,,1550,
SETTIMO MILANESE,VIA EINSTEIN,,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",430,,430,
SETTIMO MILANESE,VIA EDISON,18,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",130,,130,
SETTIMO MILANESE,VIA TOTI,3,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,,200,
SETTIMO MILANESE,VIA PORDOI,8,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",250,,250,
SETTIMO MILANESE,VIA PORDOI,10,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",800,,800,
SETTIMO MILANESE,VIA LEONARDO DA VINCI,7,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",101,,101,
SETTIMO MILANESE,VIA VERDI,24,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",25,,25,
SETTIMO MILANESE,VIA GRAMSCI,78,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",560,,560,
SETTIMO MILANESE,VIA PIETRO GOBETTI,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,1750,
SETTIMO MILANESE,VIA ENRICO FERMI,21,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,,80,
SETTIMO MILANESE,VIA MURRI,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",148,,148,
SETTIMO MILANESE,VIA BATTISTI,13,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,,200,
SETTIMO MILANESE,VIA GALLARATA,56/58/60,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,2385,
SETTIMO MILANESE,VIA SAN FERMO,6,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,480,,
SETTIMO MILANESE,VIA PARINI,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,,80,
SETTIMO MILANESE,VIA PACE,SN,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",10,130,,
SETTIMO MILANESE,VIA GRAMSCI,2,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,250,,
SETTIMO MILANESE,VIA CURTATONE,,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",2060,,2060,
SETTIMO MILANESE,VIA LEOPARDI,10,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1700,,1700,
SETTIMO MILANESE,VIA VOLTA,19/21,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",2800,,2800,
SETTIMO MILANESE,VIA STHEPENSON,40,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",25,,25,
SETTIMO MILANESE,VIA GRAMSCI,59,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",135,,135,
SETTIMO MILANESE,VIA LIBERTA',23,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",46,650,,
SETTIMO MILANESE,VIA TONALE,11,"ABITAZIONE, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",180,2700,,
SETTIMO MILANESE,VIA STELVIO,12,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",140,2100,,
SETTIMO MILANESE,VIA FORLANINI,8,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1230,,1230,
SETTIMO MILANESE,VIA FERMI,46N,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",410,,410,
SETTIMO MILANESE,VIA CURIER,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",632,,632,
SETTIMO MILANESE,VIA PANZERI,14,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,10000,,
SETTIMO MILANESE,VIA STEPHENSON,56,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,5000,,
SETTIMO MILANESE,VIA IPPOLITO NIEVO,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",33,,33,
SETTIMO MILANESE,VIA BIANCHI,28,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",12,120,,
SETTIMO MILANESE,VIA CARDUCCI,16,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",110,,110,
SETTIMO MILANESE,VIA MELEGNANO,22,ALTRO,NON FRIABILE,DANNEGGIATO +10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",2300,,2300,
SETTIMO MILANESE,VIA FERMI,46,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",410,6560,,
SETTIMO MILANESE,VIA DE RUGGIERO,16,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,1800,,
SETTIMO MILANESE,VIA VOLTA,15,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",800,11000,,
SETTIMO MILANESE,VIA CINISELLI,39,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1898,,1898,
SETTIMO MILANESE,VIA GALVANI,1,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",240,,2510,
SETTIMO MILANESE,VIA STEPHENSON,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",60,600,,
SETTIMO MILANESE,VIA CONTI,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,150,
SETTIMO MILANESE,VIA MEUCCI,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",180,,180,
SETTIMO MILANESE,VIA FERMI,50,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,11200,,
SETTIMO MILANESE,VIA GALVANI,21 F,"UFFICI, FABBRICA/AZIENDA",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,,700,
SETTIMO MILANESE,VIA GRAMSCI,55,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,,40,
SETTIMO MILANESE,VIA CARDUCCI,16,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",110,,110,
SETTIMO MILANESE,VIA EDISON,233,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,,,
SETTIMO MILANESE,VIA EDISON,233,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,,,
SETTIMO MILANESE,VIA EDISON,233,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",700,,,
SETTIMO MILANESE,VIA GALVANI,29,FABBRICA/AZIENDA,,,,,,,
SETTIMO MILANESE,VIA PODERE LA VIGNA,12,"UFFICI, FABBRICA/AZIENDA",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,40000,,
SETTIMO MILANESE,VIA CARDUCCI,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,3
SETTIMO MILANESE,VIA DELLA GILETTA,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",70,,70,
SETTIMO MILANESE,VIA SCHIAPPARELLI,6,"UFFICI, ALTRO",NON FRIABILE,,COIBENTAZIONE DI STRUTTURE MURARIE O METALLICHE,480,,480,
SETTIMO MILANESE,VIA MELEGNANO LOCALITA VILLAGGIO CAVOUR,10,UFFICI,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,,200,
SETTIMO MILANESE,VIA MASCAGNI,23,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,,30,
SETTIMO MILANESE,VIA MEUCCI LOCALITA' VILLAGGIO CAVOUR,,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","534,34",,"534,34",
SETTIMO MILANESE,VIA MEUCCI,7,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",600,,600,
SETTIMO MILANESE,"VIA F,LLI LUMIERE",2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",580,,580,
SETTIMO MILANESE,VIA GALLARATA,36,UFFICI,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",742,,742,
SETTIMO MILANESE,VIA CURTATONE,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1000,,100,
SETTIMO MILANESE,VIA IV NOVEMBRE,54,UFFICI,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1695,,1695,
SETTIMO MILANESE,VIA CALATAFIMI,3,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",180,,180,
SETTIMO MILANESE,VIA IV NOVEMBRE,76,UFFICI,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",390,,390,
SETTIMO MILANESE,VIA SCHIAPPARELLI,10,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1700,,1700,
SETTIMO MILANESE,VIA IV NOVEMBRE,56,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",450,,450,
SETTIMO MILANESE,VIA SABIN,28,"FABBRICA/AZIENDA, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1600,,1600,
SETTIMO MILANESE,VIA AIRAGHI,15,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,
SETTIMO MILANESE,VIA DELLA SILETTA,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",70,1050,,
SETTIMO MILANESE,VIA MEUCCI,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1015,,1015,
SETTIMO MILANESE,VIA VILLORESI,3,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,3000,,
SETTIMO MILANESE,VIA IV NOVEMBRE,78,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",120,,120,
SETTIMO MILANESE,VIA SALVEMINI,11,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1350,,1350,
SETTIMO MILANESE,VIA STEPHENSON,SN,"UFFICI, FABBRICA/AZIENDA",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",3800,,3800,
