"tipo_id","tipo_label","n","titolo","data_pubblicazione","download_titolo","download_url"
"OC","ordinanze commissariali","62","Semplificazione dell’attività istruttoria per l’accesso ai contributi per gli interventi di ricostruzione privata. Modifiche alle ordinanze n. 4 del 17 novembre 2016, n. 8 del 14 dicembre 2016, n. 13 del 9 gennaio 2017, n. 16 del 3 marzo 2017, n. 19 del 7 aprile 2017, n. 26 del 29 maggio 2017, n. 33 dell’11 luglio 2017 e n. 48 del 10 gennaio 2018","","Ordinanza n. 62 del 3 agosto 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/62-Ordinanza-n.-62.pdf"
"OC","ordinanze commissariali","63","Modifiche alle ordinanze n. 23 del 5 maggio 2017, n. 32 del 21 giugno 2017 e n. 38 del giorno 8 settembre 2017. Delega di funzioni ai Presidenti delle Regioni – Vice Commissari","","Ordinanza n. 63 del 6 Settembre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-63.pdf"
"OC","ordinanze commissariali","64","Approvazione del 1° Piano degli interventi sui dissesti idrogeologici nei territori delle Regioni Abruzzo, Lazio, Marche ed Umbria interessati dagli eventi sismici verificatisi a far data dal 24 agosto 2016","","Ordinanza n. 64 del 6 settembre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-64-dissesti-idrogeologici.pdf"
"OC","ordinanze commissariali","65","Procedure di monitoraggio sullo stato di attuazione della ricostruzione pubblica e privata","","Ordinanza n. 65 del 6 settembre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-65-monitoraggio..pdf"
"OC","ordinanze commissariali","66","Disposizioni in materia di trattamento economico accessorio del personale della Struttura commissariale in attuazione dell’art. 50, comma 7, lettera c) del decreto-legge n. 189/2016","","Ordinanza n. 66 del 12 settembre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/ordinanza-66.pdf"
"OC","ordinanze commissariali","67","Modifiche alle ordinanze n. 37 dell’8 settembre 2017 e n. 56 del 10 maggio 2018.","","Ordinanza n. 67 del 12 settembre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-67.pdf"
"OC","ordinanze commissariali","68","Misure per la delocalizzazione definitiva di immobili a uso agricolo e zootecnico distrutti o danneggiati dagli eventi sismici verificatisi nelle regioni Abruzzo, Lazio, Marche e Umbria a far data dal 24 agosto 2016 e per la ripresa delle relative attività","","Ordinanza n. 68 del 5 ottobre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/68-Ordinanza-stalle.pdf"
"OC","ordinanze commissariali","69","Modifiche alle ordinanze n. 13 del 9 gennaio 2017, n. 19 del 7 aprile 2017 e n. 68 del 5 ottobre 2018","","Ordinanza n. 69 del 30 ottobre 2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-69-del-30-ottobre-2018.pdf"
"OC","ordinanze commissariali","70","Proroga di termini stabiliti nelle ordinanze n. 13 del 9 Gennaio 2017, n. 19 del 7 Aprile 2017 e n. 68 del 5 Agosto 2018. Modifiche all’ ordinanza n. 15 del 27 Gennaio 2017","","ordinanza-n-70-del-31-dicembre-2018","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-70-del-31-dicembre-2018.pdf"
"OC","ordinanze commissariali","71","Approvazione dello schema di convenzione con l’Agenzia nazionale per l’attrazione degli investimenti e lo sviluppo d’impresa S.p.A. – INVITALIA per l’individuazione del personale da adibire alle attività di supporto tecnico-ingegneristico e di tipo amministrativo – contabile finalizzate a fronteggiare le esigenze delle popolazioni colpite dagli eventi sismici","","Ordinanza n. 71 del 30 gennaio 2019 >>","https://sisma2016.gov.it/wp-content/uploads/2019/11/ORDINANZA-71-DEL-30-01-2019.pdf"
"OC","ordinanze commissariali","72","Protocollo di intesa fra il Commissario straordinario del Governo, la Guardia di Finanza e il Corpo Nazionale dei Vigili del Fuoco per l’effettuazione dei controlli a campione sulle perizie giurate relative alle schede AeDES. Biennio 2019-2020","","Ordinanza n. 72 del 30 gennaio 2019 >>","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-72-del-30-01-2019_signed.pdf"
"OC","ordinanze commissariali","73","Compensi per prestazioni di lavoro straordinario del personale non dirigenziale delle pubbliche amministrazioni operante presso la Struttura commissariale centrale e presso gli Uffici speciali per la ricostruzione, ai sensi e per gli effetti dell’art. 50, comma 7, lettera a), e comma 7-bis, del decreto legge 17 ottobre 2016, n. 189. Biennio 2019-2020","","Ordinanza n. 73 del 30 gennaio 2019","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-73-del-30-01-2018-straordinario_signed.pdf"
"OC","ordinanze commissariali","74","Approvazione dello schema di convenzione con Fintecna per l’individuazione del personale da adibire alle attività di supporto tecnico-ingegneristico finalizzate a fronteggiare le esigenze delle popolazioni colpite dagli eventi sismici","","Ordinanza n. 74 del 22 Febbraio 2019 >>","https://sisma2016.gov.it/wp-content/uploads/2019/11/Ordinanza-n.-74-del-22.02.2019.pdf"
"OC","ordinanze commissariali","75","Biennio 2019-2020 Linee direttive per la ripartizione delle risorse per il funzionamento della Struttura Commissarialecentrale e degli Uffici speciali per la ricostruzione, ai sensi e per gli effetti degli articoli 3, 50, 50 bisdel decreto legge 17 ottobre 2016, n. 189. Modalità di anticipazione e rimborso del trattamento economico del personale della struttura,nonché di destinazione e ripartizione delle risorse assegnate agli USR (articolo 50, comma8larticolo 50, comma 7-bis; articolo 3, comma 1, del decreto-legge n. 189/2016)","","Ordinanza n. 75 del 2 agosto 2019 registrata in data 5 settembre 2019 al numero 1796","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-75-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","76","Disposizioni in materia di spese per le attività professionali di competenza degli amministratori di condominio e le spese di funzionamento dei consorzi appositamente costituiti tra proprietari. Modifiche alle Ordinanze del Commissario straordinario n.8 del 14 dicembre2016 e n.19 del7 aprile 2017.","","Ordinanza n. 76 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1712","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-76-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","77","Procedure per l'individuazione, la realizzazione e la fruizione di aree attrezzate per finalità turistiche nelle nei territori delle Regioni Abruzzo Lazio, Marche ed Umbria colpite dagli eventi sismici del 24 agosto 2016. Criteri per la ripartizione delle risorse e modalità di accesso ai contributi.","","Ordinanza n. 77 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1716","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-77-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","78","Attuazione dell’articolo 1, comma 2, dell’ordinanza n. 41 del 2 novembre 2017: misure dirette ad assicurare la regolarità contributiva delle imprese operanti nella ricostruzione pubblica e privata.","","Ordinanza n. 78 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1718","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-78-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","79","Assegnazione dei finanziamenti per gli approfondimenti conoscitivi e studi prototipali in zone di attenzione per cavità e instabilità di versante, sismo indotte o in conseguenza di dissesti idrogeologici, individuate con gli studi di microzonazione sismica condotti ai sensi dell’Ordinanza n. 24 del 12 maggio 2017.","","Ordinanza n. 79 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1719","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-79-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","80","Modifiche alle ordinanze n. 4 del 17 novembre 2016, n. 8 del 14 dicembre 2016, n. 9 del 14 dicembre 2016, n. 10 del 19 dicembre 2016, n. 13 del 9 gennaio 2017, n. 14 del 16 gennaio 2017, n. 19 del 7 aprile 2017, n. 43 del 15 dicembre 2017, n. 44 del 15 dicembre 2017, n. 51 del 28 marzo 2018, n. 56 del 10 maggio 2018, n. 57, del 4 luglio 2018, n. 63 del 6 Settembre 2018, del 4 luglio 2018, n. 68 del 5 ottobre 2018. Disciplina in materia di errata identificazione delle unità strutturali, di priorità istruttorie e di concorso di risorse.","","Ordinanza n. 80 del 2 agosto 2019 registrata in data 5 settembre 2019 al numero 1798","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-80-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","81","Proroga presentazione domanda di contributo per gli interventi di immediata esecuzione, modifiche alle ordinanze n. 4 del 17 novembre 2016, e n. 8 del 14 dicembre 2016.","","Ordinanza n. 81 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1723","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-81-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","82","Attuazione dell’articolo 23, comma 2, del decreto-legge 17 ottobre 2016, n. 189. Ripartizione delle somme destinate al finanziamento dei progetti di investimento e formazione in materia di salute e sicurezza del lavoro e criteri generali di utilizzo delle risorse- fondi INAIL”. Presentazione della manifestazione d’interesse alla istanza di contributo.","","Ordinanza n. 82 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1724","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-82-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","83","Approfondimenti conoscitivi in zone di attenzione per faglie attive e capaci, individuate con gli studi di microzonazione sismica condotti ai sensi dell’Ordinanza n. 24 del 12 maggio 2017.","","Ordinanza n. 83 del 2 agosto 2019 registrata in data 12 agosto 2019 al numero 1725","https://sisma2016.gov.it/wp-content/uploads/2019/12/01-Ordinanza-n.-83-del-02.08.2019-COME-PUBBL_IN-GU.pdf"
"OC","ordinanze commissariali","84","Approvazione del secondo Piano degli interventi di ricostruzione, riparazione e ripristino degli edifici di culto nei territori delle Regioni Abruzzo, Lazio, Marche ed Umbria interessati dagli eventi sismici verificatisi a far data dal 24 agosto 2016 – Modalità di attuazione – Modifica dell’Ordinanza n. 38/17","","Ordinanza n. 84 del 2 agosto 2019, approvata in cabina di regia del 10 luglio 2019 registrata in data 5 settembre 2019 al numero 1797","https://sisma2016.gov.it/wp-content/uploads/2020/01/Ordinanza-n.-84-del-02.08.2019.pdf"
"OC","ordinanze commissariali","85","Modifica delle ordinanze n.4 del 17 novembre 2016, n.13 del 9 gennaio 2017, n. 19 del 7 aprile 2017, n. 80 del 2 agosto 2019. Modifica dell’allegato A dell’ordinanza n. 12 del 9 gennaio 2017. Proroga dei termini stabiliti dall’ordinanza n. 68 del 5 agosto 2018","","Ordinanza n. 85 del 24 gennaio 2020, registrata in data 4 febbraio 2020 al numero 156","https://sisma2016.gov.it/wp-content/uploads/2020/02/Ordinanza-n.-85-del-24-gennaio-2020_signed.pdf"
"OC","ordinanze commissariali","86","Secondo programma opere pubbliche in materia di riparazione del patrimonio edilizio pubblico suscettibile di destinazione abitativa.","","Ordinanza n. 86 del 24 gennaio 2020, registrata in data 19 febbraio 2020 al numero 285","https://sisma2016.gov.it/wp-content/uploads/2022/06/Ordinanza-n.-86-del-19-novembre-2019-vers-24-01-20-ore-15_30_signed.pdf"
"OC","ordinanze commissariali","87","Modifica ordinanze n. 8 del 14 dicembre 2016, n. 9 del 14 dicembre 2016, n. 13 del 9 gennaio 2017, n. 19 del 7 aprile 2017, n. 22 del 10 luglio 2017 e n. 84 del 2 agosto 2019, nonché disposizioni per il completamento del censimento di agibilità degli edifici con procedura AeDES.","","Ordinanza n. 87 del 24 gennaio 2020, registrata in data 19 febbraio 2020 al numero 284","https://sisma2016.gov.it/wp-content/uploads/2020/02/Ordinanza-n.-87-del-24-gennaio-2020_signed.pdf"
"OC","ordinanze commissariali","88","Anticipazione a favore dei soggetti professionali relativa alle attività concernenti le prestazioni tecniche per la progettazione, per la redazione della relazione geologica e per l’esecuzione delle indagini specialistiche preliminari relative agli interventi di edilizia privata di ricostruzione sia per danni lievi che per danni gravi, dei territori colpiti dagli eventi sismici verificatisi a decorrere dal 24 agosto 2016.","","Ritirata con provvedimento prot. CGRTS-0004825-P del 05/03/2020","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ritiro-Ordinanza-n.-88.pdf"
"OC","ordinanze commissariali","89","Autorizzazione all’assunzione di nuovo personale di tipo tecnico o amministrativo-contabile da impiegare esclusivamente nei servizi necessari alla ricostruzione, ai sensi e per gli effetti dell’articolo 50-bis, comma 1-ter del decreto legge 17 ottobre 2016, n. 189.","","Ritirata con provvedimento prot. CGRTS-0004826-P del 05/03/2020","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ritiro-Ordinanza-n.-89.pdf"
"OC","ordinanze commissariali","90","Ruderi ed edifici collabenti: criteri per l’individuazione – modalità di ammissione a contributo dei collabenti vincolati in attuazione dell’Art. 10 del D.L. n. 189/2016 e ss.mm.ii. e dell’art. 18 Ordinanza n. 19/2017 – Approvazione delle Linee Guida e modifica della tabella allegata alla circolare CGRTS 713 del 23 maggio 2018.","","Ordinanza n. 90 del 24 gennaio 2020, registrata in data 7 febbraio 2020 al numero 198","https://sisma2016.gov.it/wp-content/uploads/2020/02/Ordinanza-n.-90-del-24-gennaio-2020_signed.pdf"
"OC","ordinanze commissariali","91","Istituzione e funzionamento del Comitato Tecnico Scientifico della Struttura del Commissario straordinario del Governo per la ricostruzione nei territori dei Comuni delle Regioni di Abruzzo, Lazio, Marche ed Umbria interessati dall’evento sismico del 24 agosto 2016.","","Ritirata con provvedimento prot. CGRTS-0004827-P del 05/03/2020","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ritiro-Ordinanza-n.-91-92-e-93.pdf"
"OC","ordinanze commissariali","92","Definizione dei limiti di importo e delle modalità procedimentali per la presentazione delle domande di contributo ai sensi dell’articolo 12-bis del decreto-legge n. 189 del 2016 convertito con modificazioni dalla legge n. 229 del 2016, definizione delle modalità attuative dell’articolo 6, comma 2-ter, del decreto-legge n. 189 del 2016, e modifiche all’ordinanza commissariale n. 16 del 3 marzo 2016, modifiche all’ordinanza commissariale n. 59 del 31 luglio 2018.","","Ritirata con provvedimento prot. CGRTS-0004827-P del 05/03/2020","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ritiro-Ordinanza-n.-91-92-e-93.pdf"
"OC","ordinanze commissariali","93","Modifiche alle ordinanze commissariali n. 8 del 14 dicembre 2016, n. 12 del 9 gennaio 2017, n. 13 del 9 gennaio 2017, n. 19 del 7 aprile 2017, n. 29 del 9 giugno 2017, n. 36 del 8 settembre 2017, n. 61 del 1 agosto 2018, n. 62 del 3 agosto 2018, n. 68 del 5 ottobre 2018, nonché disposizioni in materia di livello operativo, di modalità attuative dell’articolo 6, comma 2-ter e dell’articolo 14, comma 3.1, del decreto legge n. 189 del 2016 , definizione delle modalità attuative dell’articolo 6, comma 2-ter, del decreto legge n. 189 del 2016, e di continuità delle attività pubbliche, culturali e sociali in edifici pubblici.","","Ritirata con provvedimento prot. CGRTS-0004827-P del 05/03/2020","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ritiro-Ordinanza-n.-91-92-e-93.pdf"
"OC","ordinanze commissariali","94","Anticipazione a favore dei soggetti professionali relativa alle attività concernenti le prestazioni tecniche per la progettazione, per la redazione della relazione geologica e per l’esecuzione delle indagini specialistiche preliminari relative agli interventi di edilizia privata di ricostruzione sia per danni lievi che per danni gravi, dei territori colpiti dagli eventi sismici verificatisi a decorrere dal 24 agosto 2016.","","Ordinanza n. 94 del 20 marzo 2020, registrata in data 25/03/2020 al n. 541","https://sisma2016.gov.it/wp-content/uploads/2020/03/Ordinanza-n.-94-del-20-marzo-2020_-antic.-prof._signed.pdf"
