cup,cig,url_cig
B32C21001660001,B5919395BD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5919395BD
B32C21001720001,A0446574BD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0446574BD
B32C21001720001,9236333F19,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236333F19
B32C21001720001,9236349C4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236349C4E
B32C21001720001,9236360564,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236360564
B32C21001720001,923629930E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=923629930E
B32C21001730001,923629930E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=923629930E
B32C21001730001,9236333F19,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236333F19
B32C21001730001,9236360564,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236360564
B32C21001730001,A04422701A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A04422701A
B32C21001730001,9236349C4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236349C4E
B32C21001740001,923629930E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=923629930E
B32C21001740001,9236333F19,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236333F19
B32C21001740001,9236349C4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236349C4E
B32C21001740001,9236360564,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236360564
B32C21001750001,9236360564,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236360564
B32C21001750001,923629930E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=923629930E
B32C21001750001,A0442D7157,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0442D7157
B32C21001750001,9236333F19,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236333F19
B32C21001750001,9236349C4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236349C4E
B32F21000050001,ZDE3CD4D92,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDE3CD4D92
B32F21000050001,ZE23CD4ABA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE23CD4ABA
B32F21000050001,9704370B74,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9704370B74
B32F21000050001,Z443B9436E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z443B9436E
B33B20000220002,Z1232DE567,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1232DE567
B33B20000220002,ZC634D5B72,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC634D5B72
B33B20000220002,B1B7202D2C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1B7202D2C
B33B20000220002,Z7F3565528,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z7F3565528
B33B20000220002,B1B70E0DDB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1B70E0DDB
B33B20000220002,8664460A93,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8664460A93
B33G20007740002,ZA432DCD06,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA432DCD06
B33G20007740002,B8D7BDB3A4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8D7BDB3A4
B33G20007740002,Z3030F0325,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3030F0325
B33H19000240002,B726AAF176,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B726AAF176
B33H19000240002,807654716E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=807654716E
B33H19000860001,Z0234055F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0234055F8
B33H19000860001,8668977A1F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8668977A1F
B33H19000990001,Z3934189F4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3934189F4
B33H19000990001,8659579EA4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8659579EA4
B33H19000990001,B9C2CE699C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9C2CE699C
B34B19000010002,B187085CB5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B187085CB5
B34B19000010002,9874663DAE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9874663DAE
B34B19000010002,Z8127D310A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8127D310A
B34B19000010002,B24C37CBE7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B24C37CBE7
B34B19000010002,Z2C2DEC31A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2C2DEC31A
B34B19000010002,8152078B92,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8152078B92
B34B19000010002,B32DD95181,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B32DD95181
B34B19000010002,Z143138E47,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z143138E47
B34B19000020002,8141438F29,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8141438F29
B34B19000020002,B7F7859256,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7F7859256
B34B19000020002,ZDD2F71F87,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDD2F71F87
B34B19000020002,8416924968,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8416924968
B35H20000280001,B19BCB5DEF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B19BCB5DEF
B35H20000280001,ZC031C422E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC031C422E
B35H20000280001,8670898B61,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8670898B61
B36J21000020001,9703187B36,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9703187B36
B36J21000020001,Z003D9D98F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z003D9D98F
B36J21000020001,ZA23D9D91A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA23D9D91A
B36J21000020001,Z373DFC385,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z373DFC385
B36J21000020001,Z2A3DFC2F5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2A3DFC2F5
B36J21000030001,B99FE35DA4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B99FE35DA4
B36J21000030001,B10B946668,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B10B946668
B36J21000030001,B1871F0845,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1871F0845
B36J21000030001,ZBD3BDC7A9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZBD3BDC7A9
B36J21000030001,970441616D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=970441616D
B36J21000030001,ZC63B94427,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC63B94427
B37H20001530002,8408073157,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8408073157
B37H20001530002,8408073157,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8408073157
B37H21004590001,B2F90394AB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2F90394AB
B37H21004590001,9705018236,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9705018236
B37H21004620001,B92472F661,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B92472F661
B37H21004630001,B15DB539FD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B15DB539FD
B37H21004630001,B92462BFCF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B92462BFCF
B37H21004640001,B9244BD1CB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9244BD1CB
B37H21004640001,B15DB3513E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B15DB3513E
B38D18000020002,ZA42E08DF3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA42E08DF3
B38D18000020002,B094DFCE9C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B094DFCE9C
B38D18000020002,8581288EDD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8581288EDD
B38D18000020002,B2A8A3C980,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2A8A3C980
B38D18000020002,ZAF30058D8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZAF30058D8
B38D18000020002,Z692D42AE6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z692D42AE6
B38D18000020002,ZD02E08E0B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD02E08E0B
B38D18000020002,8323872479,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8323872479
B38D18000020002,ZBE3196A22,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZBE3196A22
B38D18000020002,Z7D2C86D45,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z7D2C86D45
B38D18000020002,ZC1345CE93,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC1345CE93
B38D18000020002,8751829DC0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8751829DC0
B38D18000020002,Z132E08E16,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z132E08E16
B38D18000020002,ZAB30ED0F5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZAB30ED0F5
B38D18000020002,B212638E3E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B212638E3E
B38D18000020002,Z3A30ED0E5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3A30ED0E5
B38D18000020002,Z802D42A3C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z802D42A3C
B38E22000070001,B6F9617D4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6F9617D4E
B38E22000070001,979100943A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=979100943A
B38E22000070001,B13B8209D7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B13B8209D7
B38E22000070001,B5D3335F34,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5D3335F34
B38E22000070001,Z6D36546FF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z6D36546FF
B38E22000070001,B294CA869F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B294CA869F
B39G18000000002,B400A3D5B8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B400A3D5B8
B39G18000000002,9312628FB9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9312628FB9
B39G18000000002,80274594BA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=80274594BA
B39G18000000002,9931450BCC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9931450BCC
B39H18000200002,Z5529EEAF4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5529EEAF4
B39H18000200002,A024412140,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A024412140
B39H18000200002,789081280D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=789081280D
B41B18001100001,A05D305E70,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A05D305E70
B41B18001100001,A0205D119F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0205D119F
B41B21001050001,9232881E6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9232881E6B
B41B21001050001,92358039BC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92358039BC
B41B21001050001,9235445250,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9235445250
B41B21001050001,92350940A9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92350940A9
B41B21006560001,B195C291A9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B195C291A9
B41B21006560001,Z1E3D5997B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1E3D5997B
B41B21006560001,9071892A19,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9071892A19
B41B21006560001,B168854E6C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B168854E6C
B41B21006560001,B32B071131,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B32B071131
B41B21006560001,A00B4D4A2E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A00B4D4A2E
B41B21006570001,A018931999,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A018931999
B41B21006570001,B7D8CC47C0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7D8CC47C0
B41B21006570001,92449348E0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92449348E0
B41E17000180001,8683931E8C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8683931E8C
B41E17000180001,B74028C5CA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B74028C5CA
B41E17000180001,Z5E2053D21,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5E2053D21
B41E17000180001,B75799D985,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B75799D985
B41E17000180001,ZB42053CC7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB42053CC7
B42C18000240001,ZEC3A87D28,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZEC3A87D28
B42C18000240001,ZF23A87CD0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF23A87CD0
B42C18000250001,ZD73A87D61,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD73A87D61
B42C21001080001,Z8D3A76988,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8D3A76988
B42C21001080001,Z803A7010A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z803A7010A
B42F20000550005,94194063BB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=94194063BB
B43B18000250001,7911698BB8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7911698BB8
B43F21001160001,B68FB4B326,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B68FB4B326
B43F21001160001,B10A356BEE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B10A356BEE
B43F21001160001,B0C8B14F33,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0C8B14F33
B43F21001160001,B2AA15AD2F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AA15AD2F
B43F21001170001,B2AA504342,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AA504342
B43F21001170001,B755F089DB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B755F089DB
B43F21001180001,B68FA795D9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B68FA795D9
B43F21001180001,B2AA8835D5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AA8835D5
B43F21001180001,B09443D3AF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B09443D3AF
B43F21001190001,B2AAA7D765,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AAA7D765
B43F21001190001,B8BC39E7D4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BC39E7D4
B43F21001200001,B2AAC5A109,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AAC5A109
B43F21001200001,B8BC69BF1E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BC69BF1E
B44H20003610001,Z4F3038B27,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4F3038B27
B44H20003610001,Z4F3038B27,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4F3038B27
B44H20003610001,Z3F30389C8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3F30389C8
B44H20003610001,Z3F30389C8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3F30389C8
B44H20003610001,Z543038A8A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z543038A8A
B44H20003610001,Z543038A8A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z543038A8A
B44H20003610001,A0587731A1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0587731A1
B44H20003610001,A0587731A1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0587731A1
B44I18011560001,ZDC3A89F15,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDC3A89F15
B44I18011560001,8683983977,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8683983977
B44I18011560001,Z4C3781020,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4C3781020
B44I18011560001,9236347AA8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236347AA8
B44I18011560001,9236327A27,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236327A27
B44I18011560001,9236356218,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236356218
B44I18011560001,9236292D44,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236292D44
B45E23013630001,B221D31D2A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B221D31D2A
B45E23013630001,B0D206CD3F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0D206CD3F
B45E23013630001,B2E60D897A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2E60D897A
B45E23013630001,B23D81E0BE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B23D81E0BE
B45E23013630001,B227A4E417,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B227A4E417
B45E23013630001,B0112586EC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0112586EC
B45E23013630001,B248B25DAA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B248B25DAA
B46F22000390001,9835476B8C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9835476B8C
B46I17019690005,Z473C1AE54,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z473C1AE54
B46J23000200001,B54DFF9F24,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B54DFF9F24
B47H18005350001,Z2C3A7E75C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2C3A7E75C
B47H18005350001,ZE33A87DAC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE33A87DAC
B47H18005350001,ZF13A87D86,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF13A87D86
B47H21004510001,Z683A87DDB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z683A87DDB
B47H21007410001,9081153486,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9081153486
B47H21007410001,9081153486,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9081153486
B47H21007450001,9453184637,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9453184637
B47H21007450001,Z553D624D3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z553D624D3
B47H21007450001,Z0F3AD3942,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0F3AD3942
B47H21007450001,9682930E9A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9682930E9A
B47H21007450001,9081074355,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9081074355
B47H21007450001,B9165916F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9165916F8
